55410.049059 55410.942882 0.024760 0.009554
55411.003588 55411.961192 0.038769 0.009336
55412.021914 55412.979433 0.050969 0.009981
55413.040309 55413.997650 0.078321 0.010591
55414.058403 55414.952180 0.083900 0.012342
55415.012901 55415.970289 0.098758 0.013487
55416.031073 55416.988368 0.171131 0.017079
55417.049167 55417.942782 0.154744 0.023053
55418.003580 55418.960683 0.170778 0.025499
55420.119074 55420.121053 0.207881 0.078868
55421.820787 55421.823287 0.073112 0.044076
55423.044549 55423.174468 0.237021 0.041691
55424.062176 55424.192211 0.203907 0.034010
55425.079861 55425.209907 0.286522 0.034591
55426.033877 55426.227558 0.156742 0.026179
55427.051493 55427.245336 0.250176 0.028154
55428.005949 55428.199850 0.164669 0.024755
55429.024028 55429.981551 0.179837 0.021999
55430.041991 55430.999641 0.217773 0.021389
55431.059954 55431.954109 0.215253 0.017348
55432.014236 55432.272257 0.168683 0.024810
55433.922685 55433.990266 0.146847 0.036872
55434.049907 55434.944711 0.130125 0.016604
55435.004144 55435.962836 0.122054 0.014338
55436.021829 55436.981007 0.088563 0.013378
55437.039468 55437.999248 0.088707 0.012658
55438.057060 55438.953900 0.097607 0.013411
55439.010949 55439.845081 0.060676 0.012473
55448.385972 55448.966933 0.053968 0.014259
55449.341875 55449.984873 0.054335 0.013710
55450.233426 55451.002674 0.085322 0.009237
55451.061377 55451.956840 0.068886 0.008687
55452.014676 55452.974491 0.077534 0.008450
55453.033044 55453.992257 0.050129 0.008399
55454.051238 55454.946632 0.068197 0.008947
55455.006019 55455.964792 0.076515 0.008829
55456.024502 55456.219329 0.064314 0.018064
55457.870278 55457.937195 0.123306 0.028501
55458.061227 55458.891871 0.046828 0.008902
55459.079498 55459.846377 0.031069 0.009104
55460.034105 55460.864163 0.040824 0.009482
55461.052292 55461.818237 0.031886 0.009992
55462.070463 55462.709209 0.023655 0.011127
55463.025185 55463.600158 0.029577 0.012068
55464.043264 55465.000166 0.038501 0.012425
55465.060965 55465.954093 0.022587 0.016893
55466.015409 55466.972658 0.055170 0.020092
55467.033495 55467.594074 0.005820 0.013715
55468.100613 55468.612101 -0.001684 0.014004
55469.960463 55469.963252 0.100476 0.063269
